Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",201,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",2
ত্রিভুজ,202,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",1
জ্যামিতিক পরিচিতি,203,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",204,একটি রিফ্লেক্স কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,C,একটি রিফ্লেক্স কোণের পরিমাপ 180° এর বেশি কিন্তু 360° এর কম হয়।,3
ত্রিভুজ,205,"একটি ত্রিভুজের দুটি বাহু যদি 6 cm এবং 7 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,12 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 7-6 = 1 cm এর চেয়ে বড় এবং 6+7 = 13 cm এর চেয়ে ছোট হতে হবে, তাই 12 cm সম্ভব।",9
জ্যামিতিক পরিচিতি,206,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",207,দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি কত?,1 সমকোণ,2 সমকোণ,3 সমকোণ,4 সমকোণ,B,"দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি 2 সমকোণ বা 180°, যা থিওরেম 1 দ্বারা প্রমাণিত।",4
ত্রিভুজ,208,"একটি ত্রিভুজের দুটি কোণ যদি 40° এবং 40° হয়, তৃতীয় কোণ কত?",100°,110°,120°,130°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (40° + 40°) = 100°।",1
জ্যামিতিক পরিচিতি,209,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,C,ইউক্লিডের তৃতীয় অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়।,2
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",210,একটি তীক্ষ্ণ কোণের পরিমাপ কত হতে পারে?,90° এর বেশি,90° এর কম,180° এর বেশি,270° এর বেশি,B,"একটি তীক্ষ্ণ কোণের পরিমাপ 90° এর কম হয়, কারণ এটি সমকোণের চেয়ে ছোট।",1
ত্রিভুজ,211,"একটি ত্রিভুজের দুটি বাহু যদি 4 cm এবং 5 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,7 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 5-4 = 1 cm এর চেয়ে বড় এবং 4+5 = 9 cm এর চেয়ে ছোট হতে হবে, তাই 7 cm সম্ভব।",8
জ্যামিতিক পরিচিতি,212,ইউক্লিডের কোন পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,পঞ্চম পোস্টুলেট,D,ইউক্লিডের পঞ্চম পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে।,3
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",213,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",2
ত্রিভুজ,214,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",1
জ্যামিতিক পরিচিতি,215,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",216,একটি রিফ্লেক্স কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,C,একটি রিফ্লেক্স কোণের পরিমাপ 180° এর বেশি কিন্তু 360° এর কম হয়।,6
ত্রিভুজ,217,"একটি ত্রিভুজের দুটি বাহু যদি 6 cm এবং 7 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,12 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 7-6 = 1 cm এর চেয়ে বড় এবং 6+7 = 13 cm এর চেয়ে ছোট হতে হবে, তাই 12 cm সম্ভব।",9
জ্যামিতিক পরিচিতি,218,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,5
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",219,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",7
ত্রিভুজ,220,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",5
জ্যামিতিক পরিচিতি,221,ইউক্লিডের কোন অ্যাক্সিওম বলে যে পূর্ণ অংশের চেয়ে বড়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,পঞ্চম অ্যাক্সিওম,D,ইউক্লিডের পঞ্চম অ্যাক্সিওম বলে যে পূর্ণ অংশের চেয়ে বড়।,6
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",222,দুটি সমান্তরাল রেখার ট্রান্সভার্সাল দ্বারা তৈরি পর্যায়ী কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সমান্তরাল রেখার ট্রান্সভার্সাল দ্বারা তৈরি পর্যায়ী কোণগুলো সমান হয়, যা ইউক্লিডের পঞ্চম পোস্টুলেটের সমতুল্য।",8
ত্রিভুজ,223,"একটি ত্রিভুজের দুটি বাহু যদি 8 cm এবং 9 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,15 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 9-8 = 1 cm এর চেয়ে বড় এবং 8+9 = 17 cm এর চেয়ে ছোট হতে হবে, তাই 15 cm সম্ভব।",10
জ্যামিতিক পরিচিতি,224,ইউক্লিডের কোন পোস্টুলেট বলে যে যেকোনো কেন্দ্র এবং ব্যাসার্ধ দিয়ে একটি বৃত্ত আঁকা যায়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,C,ইউক্লিডের তৃতীয় পোস্টুলেট বলে যে যেকোনো কেন্দ্র এবং ব্যাসার্ধ দিয়ে একটি বৃত্ত আঁকা যায়।,7
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",225,দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি কত?,1 সমকোণ,2 সমকোণ,3 সমকোণ,4 সমকোণ,B,"দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি 2 সমকোণ বা 180°, যা থিওরেম 1 দ্বারা প্রমাণিত।",5
ত্রিভুজ,226,"একটি ত্রিভুজের দুটি কোণ যদি 60° এবং 60° হয়, তৃতীয় কোণ কত?",60°,70°,80°,90°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (60° + 60°) = 60°।",6
জ্যামিতিক পরিচিতি,227,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমানের সাথে সমান যোগ করলে সমষ্টি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,B,ইউক্লিডের দ্বিতীয় অ্যাক্সিওম বলে যে সমানের সাথে সমান যোগ করলে সমষ্টি সমান হয়।,7
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",228,দুটি সমান্তরাল রেখার ট্রান্সভার্সাল দ্বারা তৈরি একই পাশের অভ্যন্তরীণ কোণগুলোর সমষ্টি কত?,90°,180°,270°,360°,B,"দুটি সমান্তরাল রেখার ট্রান্সভার্সাল দ্বারা তৈরি একই পাশের অভ্যন্তরীণ কোণগুলোর সমষ্টি 180°, যা ইউক্লিডের পঞ্চম পোস্টুলেটের সমতুল্য।",8
ত্রিভুজ,229,"একটি ত্রিভুজের দুটি বাহু যদি 7 cm এবং 8 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,14 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 8-7 = 1 cm এর চেয়ে বড় এবং 7+8 = 15 cm এর চেয়ে ছোট হতে হবে, তাই 14 cm সম্ভব।",10
জ্যামিতিক পরিচিতি,230,ইউক্লিডের কোন পোস্টুলেট বলে যে যেকোনো দুটি বিন্দুর মধ্যে একটি সরলরেখা টানা যায়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,A,ইউক্লিডের প্রথম পোস্টুলেট বলে যে যেকোনো দুটি বিন্দুর মধ্যে একটি সরলরেখা টানা যায়।,5
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",231,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",6
ত্রিভুজ,232,"একটি ত্রিভুজের দুটি কোণ যদি 70° এবং 70° হয়, তৃতীয় কোণ কত?",40°,50°,60°,70°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (70° + 70°) = 40°।",7
জ্যামিতিক পরিচিতি,233,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,C,ইউক্লিডের তৃতীয় অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়।,8
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",234,একটি তীক্ষ্ণ কোণের পরিমাপ কত হতে পারে?,90° এর বেশি,90° এর কম,180° এর বেশি,270° এর বেশি,B,"একটি তীক্ষ্ণ কোণের পরিমাপ 90° এর কম হয়, কারণ এটি সমকোণের চেয়ে ছোট।",5
ত্রিভুজ,235,"একটি ত্রিভুজের দুটি বাহু যদি 5 cm এবং 6 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,10 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 6-5 = 1 cm এর চেয়ে বড় এবং 5+6 = 11 cm এর চেয়ে ছোট হতে হবে, তাই 10 cm সম্ভব।",10
জ্যামিতিক পরিচিতি,236,ইউক্লিডের কোন পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,পঞ্চম পোস্টুলেট,D,ইউক্লিডের পঞ্চম পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে।,6
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",237,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",7
ত্রিভুজ,238,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",5
জ্যামিতিক পরিচিতি,239,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,6
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",240,একটি রিফ্লেক্স কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,C,একটি রিফ্লেক্স কোণের পরিমাপ 180° এর বেশি কিন্তু 360° এর কম হয়।,8
ত্রিভুজ,241,"একটি ত্রিভুজের দুটি বাহু যদি 6 cm এবং 7 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,12 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 7-6 = 1 cm এর চেয়ে বড় এবং 6+7 = 13 cm এর চেয়ে ছোট হতে হবে, তাই 12 cm সম্ভব।",10
জ্যামিতিক পরিচিতি,242,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,5
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",243,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",6
ত্রিভুজ,244,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",5
জ্যামিতিক পরিচিতি,245,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,C,ইউক্লিডের তৃতীয় অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়।,7
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",246,একটি তীক্ষ্ণ কোণের পরিমাপ কত হতে পারে?,90° এর বেশি,90° এর কম,180° এর বেশি,270° এর বেশি,B,"একটি তীক্ষ্ণ কোণের পরিমাপ 90° এর কম হয়, কারণ এটি সমকোণের চেয়ে ছোট।",6
ত্রিভুজ,247,"একটি ত্রিভুজের দুটি বাহু যদি 5 cm এবং 6 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,10 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 6-5 = 1 cm এর চেয়ে বড় এবং 5+6 = 11 cm এর চেয়ে ছোট হতে হবে, তাই 10 cm সম্ভব।",10
জ্যামিতিক পরিচিতি,248,ইউক্লিডের কোন পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,পঞ্চম পোস্টুলেট,D,ইউক্লিডের পঞ্চম পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে।,8
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",249,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",5
ত্রিভুজ,250,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",6
জ্যামিতিক পরিচিতি,251,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,5
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",252,একটি রিফ্লেক্স কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,C,একটি রিফ্লেক্স কোণের পরিমাপ 180° এর বেশি কিন্তু 360° এর কম হয়।,7
ত্রিভুজ,253,"একটি ত্রিভুজের দুটি বাহু যদি 6 cm এবং 7 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,12 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 7-6 = 1 cm এর চেয়ে বড় এবং 6+7 = 13 cm এর চেয়ে ছোট হতে হবে, তাই 12 cm সম্ভব।",10
জ্যামিতিক পরিচিতি,254,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,5
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",255,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",6
ত্রিভুজ,256,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",5
জ্যামিতিক পরিচিতি,257,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,C,ইউক্লিডের তৃতীয় অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়।,7
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",258,একটি তীক্ষ্ণ কোণের পরিমাপ কত হতে পারে?,90° এর বেশি,90° এর কম,180° এর বেশি,270° এর বেশি,B,"একটি তীক্ষ্ণ কোণের পরিমাপ 90° এর কম হয়, কারণ এটি সমকোণের চেয়ে ছোট।",5
ত্রিভুজ,259,"একটি ত্রিভুজের দুটি বাহু যদি 5 cm এবং 6 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,10 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 6-5 = 1 cm এর চেয়ে বড় এবং 5+6 = 11 cm এর চেয়ে ছোট হতে হবে, তাই 10 cm সম্ভব।",10
জ্যামিতিক পরিচিতি,260,ইউক্লিডের কোন পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,পঞ্চম পোস্টুলেট,D,ইউক্লিডের পঞ্চম পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে।,8
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",261,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",5
ত্রিভুজ,262,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",6
জ্যামিতিক পরিচিতি,263,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,5
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",264,একটি রিফ্লেক্স কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,C,একটি রিফ্লেক্স কোণের পরিমাপ 180° এর বেশি কিন্তু 360° এর কম হয়।,7
ত্রিভুজ,265,"একটি ত্রিভুজের দুটি বাহু যদি 6 cm এবং 7 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,12 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 7-6 = 1 cm এর চেয়ে বড় এবং 6+7 = 13 cm এর চেয়ে ছোট হতে হবে, তাই 12 cm সম্ভব।",10
জ্যামিতিক পরিচিতি,266,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,5
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",267,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",6
ত্রিভুজ,268,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",5
